item_id,user_id,rating,timestamp,model_attr,category,brand,year,user_attr,split,month
30,359,5.0,2001-06-06,Female,Camera & Photo,Sony,2001,,0,6
31,360,5.0,2001-06-07,Female&Male,Camera & Photo,,2001,,0,6
31,361,5.0,2001-06-07,Female&Male,Camera & Photo,,2001,,0,6
22,362,1.0,2001-06-07,Female,Accessories & Supplies,,2001,,0,6
14,363,4.0,2001-06-08,Female&Male,Camera & Photo,Kodak,2001,,0,6
16,364,5.0,2001-06-08,Female&Male,Camera & Photo,Kodak,2001,,0,6
32,365,5.0,2001-06-09,Female,Camera & Photo,Canon,2001,,0,6
32,366,4.0,2001-06-09,Female,Camera & Photo,Canon,2001,,0,6
2,367,4.0,2001-06-09,Female&Male,Headphones,,2001,,0,6
32,368,5.0,2001-06-11,Female,Camera & Photo,Canon,2001,,0,6
1,369,4.0,2001-06-11,Female,Computers & Accessories,HP,2001,Female,0,6
30,370,5.0,2001-06-14,Female,Camera & Photo,Sony,2001,,0,6
14,371,4.0,2001-06-16,Female&Male,Camera & Photo,Kodak,2001,,0,6
21,372,5.0,2001-06-17,Male,Computers & Accessories,,2001,,0,6
21,373,5.0,2001-06-18,Male,Computers & Accessories,,2001,,0,6
28,374,2.0,2001-06-19,Female&Male,Camera & Photo,Kodak,2001,,0,6
12,375,5.0,2001-06-19,Female&Male,Camera & Photo,Fujifilm,2001,,0,6
12,376,4.0,2001-06-20,Female&Male,Camera & Photo,Fujifilm,2001,,0,6
14,377,5.0,2001-06-21,Female&Male,Camera & Photo,Kodak,2001,,0,6
28,378,5.0,2001-06-22,Female&Male,Camera & Photo,Kodak,2001,,0,6
32,379,4.0,2001-06-22,Female,Camera & Photo,Canon,2001,,0,6
24,380,1.0,2001-06-24,Female,Camera & Photo,Sony,2001,,0,6
24,381,5.0,2001-06-25,Female,Camera & Photo,Sony,2001,,0,6
17,382,4.0,2001-06-25,Female,Camera & Photo,Fujifilm,2001,,0,6
18,383,5.0,2001-06-27,Female,Camera & Photo,Sony,2001,,0,6
5,384,4.0,2001-06-27,Female&Male,Camera & Photo,Polaroid,2001,,0,6
14,385,4.0,2001-06-29,Female&Male,Camera & Photo,Kodak,2001,Male,0,6
24,386,5.0,2001-06-30,Female,Camera & Photo,Sony,2001,,0,6
7,387,5.0,2001-06-30,Female,Home Audio,Philips,2001,,0,6
33,388,4.0,2001-07-01,Female&Male,Portable Audio & Video,Pyle,2001,,0,7
34,389,5.0,2001-07-02,Female,Camera & Photo,Sony,2001,,0,7
31,390,1.0,2001-07-02,Female&Male,Camera & Photo,,2001,,0,7
35,391,2.0,2001-07-02,Female,Camera & Photo,Sony,2001,,0,7
12,392,5.0,2001-07-05,Female&Male,Camera & Photo,Fujifilm,2001,,0,7
12,393,3.0,2001-07-07,Female&Male,Camera & Photo,Fujifilm,2001,,0,7
27,394,4.0,2001-07-08,Female,Camera & Photo,Sony,2001,,0,7
33,395,5.0,2001-07-08,Female&Male,Portable Audio & Video,Pyle,2001,,0,7
22,396,3.0,2001-07-10,Female,Accessories & Supplies,,2001,,0,7
36,397,5.0,2001-07-10,Female,Camera & Photo,Sony,2001,,0,7
22,398,3.0,2001-07-11,Female,Accessories & Supplies,,2001,,0,7
34,399,5.0,2001-07-15,Female,Camera & Photo,Sony,2001,,0,7
28,400,5.0,2001-07-15,Female&Male,Camera & Photo,Kodak,2001,,0,7
29,401,3.0,2001-07-16,Female&Male,Camera & Photo,Kodak,2001,,0,7
34,402,4.0,2001-07-17,Female,Camera & Photo,Sony,2001,,0,7
37,403,5.0,2001-07-17,Female,Camera & Photo,Sony,2001,,0,7
13,404,4.0,2001-07-19,Female,Camera & Photo,Nikon,2001,Male,0,7
37,405,5.0,2001-07-19,Female,Camera & Photo,Sony,2001,,0,7
0,406,4.0,2001-07-20,Female,Portable Audio & Video,,2001,,0,7
14,407,4.0,2001-07-21,Female&Male,Camera & Photo,Kodak,2001,,0,7
21,408,5.0,2001-07-21,Male,Computers & Accessories,,2001,,0,7
19,409,5.0,2001-07-21,Female,Camera & Photo,Canon,2001,,0,7
1,410,4.0,2001-07-21,Female,Computers & Accessories,HP,2001,,0,7
22,411,5.0,2001-07-23,Female,Accessories & Supplies,,2001,,0,7
25,412,2.0,2001-07-23,Female,Camera & Photo,Sony,2001,,0,7
26,413,4.0,2001-07-25,Female,Camera & Photo,Sony,2001,,0,7
13,414,5.0,2001-07-25,Female,Camera & Photo,Nikon,2001,,0,7
29,415,3.0,2001-07-27,Female&Male,Camera & Photo,Kodak,2001,,0,7
14,416,5.0,2001-07-27,Female&Male,Camera & Photo,Kodak,2001,,0,7
38,417,1.0,2001-07-28,Female,Computers & Accessories,,2001,,0,7
21,418,5.0,2001-07-29,Male,Computers & Accessories,,2001,Female,0,7
34,419,4.0,2001-07-31,Female,Camera & Photo,Sony,2001,,0,7
37,420,5.0,2001-07-31,Female,Camera & Photo,Sony,2001,,0,7
39,421,5.0,2001-08-01,Female,Camera & Photo,Sony,2001,,0,8
26,422,5.0,2001-08-02,Female,Camera & Photo,Sony,2001,,0,8
36,423,5.0,2001-08-03,Female,Camera & Photo,Sony,2001,,0,8
7,424,2.0,2001-08-04,Female,Home Audio,Philips,2001,,0,8
31,425,4.0,2001-08-05,Female&Male,Camera & Photo,,2001,,0,8
1,426,5.0,2001-08-06,Female,Computers & Accessories,HP,2001,,0,8
23,427,4.0,2001-08-06,Female&Male,Camera & Photo,,2001,,0,8
21,428,5.0,2001-08-06,Male,Computers & Accessories,,2001,,0,8
26,429,5.0,2001-08-07,Female,Camera & Photo,Sony,2001,,0,8
32,430,2.0,2001-08-07,Female,Camera & Photo,Canon,2001,,0,8
34,431,5.0,2001-08-08,Female,Camera & Photo,Sony,2001,,0,8
14,432,5.0,2001-08-10,Female&Male,Camera & Photo,Kodak,2001,Female,0,8
35,433,5.0,2001-08-10,Female,Camera & Photo,Sony,2001,,0,8
22,434,4.0,2001-08-11,Female,Accessories & Supplies,,2001,,0,8
36,435,4.0,2001-08-12,Female,Camera & Photo,Sony,2001,,0,8
36,436,5.0,2001-08-13,Female,Camera & Photo,Sony,2001,,0,8
39,437,5.0,2001-08-14,Female,Camera & Photo,Sony,2001,,0,8
22,438,5.0,2001-08-14,Female,Accessories & Supplies,,2001,,0,8
37,439,5.0,2001-08-15,Female,Camera & Photo,Sony,2001,,0,8
40,440,5.0,2001-08-16,Female,Camera & Photo,Olympus,2001,,0,8
21,441,5.0,2001-08-17,Male,Computers & Accessories,,2001,,0,8
16,442,4.0,2001-08-17,Female&Male,Camera & Photo,Kodak,2001,,0,8
40,443,5.0,2001-08-20,Female,Camera & Photo,Olympus,2001,,0,8
34,444,4.0,2001-08-20,Female,Camera & Photo,Sony,2001,,0,8
34,300,4.0,2001-08-21,Female,Camera & Photo,Sony,2001,,1,8
41,445,5.0,2001-08-23,Female,Camera & Photo,Sony,2001,,0,8
35,446,5.0,2001-08-23,Female,Camera & Photo,Sony,2001,,0,8
32,447,1.0,2001-08-25,Female,Camera & Photo,Canon,2001,,0,8
14,448,4.0,2001-08-26,Female&Male,Camera & Photo,Kodak,2001,,0,8
21,300,4.0,2001-08-27,Male,Computers & Accessories,,2001,,2,8
14,449,4.0,2001-08-27,Female&Male,Camera & Photo,Kodak,2001,,0,8
10,450,2.0,2001-08-28,Male,Portable Audio & Video,,2001,,0,8
24,451,5.0,2001-08-28,Female,Camera & Photo,Sony,2001,,0,8
41,452,5.0,2001-08-29,Female,Camera & Photo,Sony,2001,,0,8
42,453,5.0,2001-08-29,Male,Computers & Accessories,,2001,,0,8
19,454,5.0,2001-08-29,Female,Camera & Photo,Canon,2001,,0,8
43,455,5.0,2001-08-30,Male,Camera & Photo,,2001,,0,8
7,456,1.0,2001-08-30,Female,Home Audio,Philips,2001,,0,8
16,457,1.0,2001-08-30,Female&Male,Camera & Photo,Kodak,2001,,0,8
34,458,4.0,2001-08-31,Female,Camera & Photo,Sony,2001,,0,8
31,459,5.0,2001-09-01,Female&Male,Camera & Photo,,2001,,0,9
24,460,5.0,2001-09-04,Female,Camera & Photo,Sony,2001,,0,9
39,461,5.0,2001-09-07,Female,Camera & Photo,Sony,2001,,0,9
33,462,5.0,2001-09-08,Female&Male,Portable Audio & Video,Pyle,2001,,0,9
21,463,5.0,2001-09-08,Male,Computers & Accessories,,2001,,0,9
17,464,5.0,2001-09-10,Female,Camera & Photo,Fujifilm,2001,,0,9
40,465,5.0,2001-09-12,Female,Camera & Photo,Olympus,2001,,0,9
28,466,5.0,2001-09-12,Female&Male,Camera & Photo,Kodak,2001,,0,9
44,467,1.0,2001-09-13,Female,Computers & Accessories,Toshiba,2001,,0,9
39,468,5.0,2001-09-14,Female,Camera & Photo,Sony,2001,,0,9
19,469,5.0,2001-09-15,Female,Camera & Photo,Canon,2001,,0,9
21,470,5.0,2001-09-15,Male,Computers & Accessories,,2001,,0,9
29,471,4.0,2001-09-18,Female&Male,Camera & Photo,Kodak,2001,,0,9
44,472,4.0,2001-09-19,Female,Computers & Accessories,Toshiba,2001,,0,9
7,473,1.0,2001-09-20,Female,Home Audio,Philips,2001,,0,9
16,474,3.0,2001-09-20,Female&Male,Camera & Photo,Kodak,2001,,0,9
37,475,4.0,2001-09-20,Female,Camera & Photo,Sony,2001,,0,9
45,476,1.0,2001-09-20,Female,Computers & Accessories,,2001,,0,9
29,477,4.0,2001-09-22,Female&Male,Camera & Photo,Kodak,2001,,0,9
11,478,2.0,2001-09-24,Male,Camera & Photo,Panasonic,2001,,0,9
23,479,4.0,2001-09-25,Female&Male,Camera & Photo,,2001,,0,9
39,480,5.0,2001-09-25,Female,Camera & Photo,Sony,2001,,0,9
45,481,5.0,2001-09-28,Female,Computers & Accessories,,2001,,0,9
45,482,5.0,2001-09-29,Female,Computers & Accessories,,2001,,0,9
34,483,5.0,2001-09-30,Female,Camera & Photo,Sony,2001,,0,9
45,484,5.0,2001-10-02,Female,Computers & Accessories,,2001,,0,10
21,485,5.0,2001-10-05,Male,Computers & Accessories,,2001,,0,10
34,486,5.0,2001-10-09,Female,Camera & Photo,Sony,2001,,0,10
40,487,1.0,2001-10-09,Female,Camera & Photo,Olympus,2001,,0,10
45,488,5.0,2001-10-09,Female,Computers & Accessories,,2001,,0,10
13,489,4.0,2001-10-14,Female,Camera & Photo,Nikon,2001,,0,10
37,490,5.0,2001-10-16,Female,Camera & Photo,Sony,2001,,0,10
7,491,1.0,2001-10-17,Female,Home Audio,Philips,2001,,0,10
37,492,5.0,2001-10-19,Female,Camera & Photo,Sony,2001,,0,10
13,493,4.0,2001-10-22,Female,Camera & Photo,Nikon,2001,,0,10
13,494,5.0,2001-10-23,Female,Camera & Photo,Nikon,2001,,0,10
40,495,5.0,2001-10-23,Female,Camera & Photo,Olympus,2001,,0,10
3,496,4.0,2001-10-23,Female,Camera & Photo,,2001,,0,10
4,497,5.0,2001-10-24,Female,Television & Video,Philips,2001,,0,10
16,498,5.0,2001-10-25,Female&Male,Camera & Photo,Kodak,2001,,0,10
14,499,5.0,2001-10-26,Female&Male,Camera & Photo,Kodak,2001,,0,10
39,500,5.0,2001-10-27,Female,Camera & Photo,Sony,2001,,0,10
39,501,5.0,2001-10-27,Female,Camera & Photo,Sony,2001,,0,10
33,502,5.0,2001-10-29,Female&Male,Portable Audio & Video,Pyle,2001,,0,10
39,503,5.0,2001-10-29,Female,Camera & Photo,Sony,2001,,0,10
34,504,5.0,2001-11-05,Female,Camera & Photo,Sony,2001,,0,11
42,505,5.0,2001-11-06,Male,Computers & Accessories,,2001,Male,0,11
37,506,5.0,2001-11-06,Female,Camera & Photo,Sony,2001,,0,11
19,507,4.0,2001-11-07,Female,Camera & Photo,Canon,2001,,0,11
0,508,1.0,2001-11-09,Female,Portable Audio & Video,,2001,,0,11
7,509,3.0,2001-11-10,Female,Home Audio,Philips,2001,,0,11
29,510,4.0,2001-11-12,Female&Male,Camera & Photo,Kodak,2001,,0,11
28,510,4.0,2001-11-12,Female&Male,Camera & Photo,Kodak,2001,,2,11
14,511,5.0,2001-11-13,Female&Male,Camera & Photo,Kodak,2001,,0,11
37,512,5.0,2001-11-13,Female,Camera & Photo,Sony,2001,,0,11
24,513,4.0,2001-11-13,Female,Camera & Photo,Sony,2001,,0,11
36,514,5.0,2001-11-17,Female,Camera & Photo,Sony,2001,,0,11
